14-00	Ja ica maincos'honbi joni jaconmaquin acanara jahuequescamabi iqui, huetsa main caash jainoa apoqui chipoti. Jascataitianra jainoa apon aquinti iqui, jaconhain jatiaquin.
14-01	Icashbi jaconma jahuequi aquetian, jainoash nato Naciones Unidasnin yoiai quesca ese senenhayamaquetian, jaconmaquin acana caquetianra, huetsa maimea aponbi jain imatima iqui, jahue jahuequibira menitima iqui.
15-00	ARTICULO 15.
15-00	Huestiora huestiorabora jahuequescamabj iqui jaton ica mainconia jonishamanbi iti.
15-01	Jahuen mainmea apon ese senenhaitianra, jainoa apon shinantima iqui, moara nato mainmeama iqui ishon. Jainshon jahuen aresti jacon shinan pecaoriamatima iqui, jahuequi acasaitian amayamatima iqui, jahuen queena abanon ishon. Jainoash, joni tashquetash huetsa mainmea icasai tianra, tsonbi imayamatima iqui.
16-00	ARTICULO 16.
16-00	Moa anii senenas'h jatibi joni, ainbo benooma jainoash benboribi huanooma jainoashibi benomaata ianan huanomaata icasha jaton queenbo be tan bianananti jahuequescamaj iqui; icashbi potabicho, jascatash jati iqui jatonbiribi. Mesco jisa joni iquetian oinshonra tsonbi imayamatima iqui, huetsa mainmea joni iquenbi; Diosquiriti ica mescoas'hon joi iconhai joni iquenbira imati iqui. Ja benbo huanooma ianan ainbo benooma, jainoash benomaata betan huanomaatabo icasha, jahuequescamabj iqui, jahuen queenbo betan bianananti; icas'hbi potabicho ja ainbaon benbon acai quescaribiaquin shinanaitian. Ja moa biananashonra, ja rabeshonbi jaton queena jacon jahuequi aresti jahuequscamabi iqui. Jatibi jonira ainbo betan benbo inonbi moa biananana pecao, jahuequescamabi iqui potaananribiti, jascatash potaananti apon ese meran yoiai quesca iquetiamparires.
16-01	Tsonbira huetsa joni, ianan ainbo inonbi teaboshon biananamatima iqui, ja bianananti quiquini queencanamapari iquetian.
16-02	Jonibo sharan riqui non papa, tita jahuen baqueboya, ja iqui huestiora rarebonin tapon, jainoash rarebo peocootash caitai icash. Jahuen papa betan jahuen titanra baquebo asheati iqui, jahueratoqui jacon iqui, jainoash jahueratoqui jaconma iqui ishon; jaton papan jascaa jatibi onani jonin baquebo beboncaresti iqui. Tsonbira jahuen papa betan tita yocatamas'honbi baque bichintima iqui, onanhanonshon, iamaas'h yometsoquin. Huetsabaon jascaai jonibora apon aquinti iqui, bichincantimaaquin.
17-00	ARTICULO 17.
17-00	Huestiora huestiorabora iti iqui jaton mai iboaabo; jainoash huestioratoninbicho iboaabi jahuequescamabi iqui, jainoash ichashon iboati jahuequescamaribi iqui.
17-01	Tsonbira huetsa jonin iboaa jahuequi bichintima iqui, yancabires, jahue jahuequi copimabi.
18-00	ARTICULO 18.
18-01	Huestiora huestiorabora jahuequescamabi iqui, jahueratoqui jan shinana icon iqui ishon shinanshon joi iconhati. Jainoash jahuen queena quescaashon mescoashon Dios rabiti. Jainshon jan iconhai joi jeneshon, huetsa joi ja icon jisa iquetian shinanshon ja joi chibanara jahuequescamabj iqui. Janbichoshonbi iamaash ichashon inonbi jan iconhai joi huetsabo onamatira jahuequescamabj iqui. Jatora onanmati atipanque asheaquin, jainshon jahuen icatonin, jainshon jascaashon rabiaitonin, jainoash ja joi chibanai icash jascara iti ishonquin.
19-00	ARTICULO 19.
19-01	Huestiora huestiorabora jaton shinanabobiribi yoyo iti jahuequescamabi iqui, jainoash jan shinana quescabobiribi jato yoiti. Tsonbira huetsabo jaton shinanabiribi yoyo icaitian jaconmaanrestirna iqui. Jainoash huetsabaon shinana joibo onanti jainoashshibi huetsabaon jaton shinananbi huishacana, jascarabo onancantira jahuequescamabi iqui. Jainshon jahuen shinana joibo j atibiain jato asheatira jahuequescamabj iqui, j ahuequescaaquinqui jato as'heacasai, jascaashon jato ati. Jainoash huishacanribi, shinamanbi jato yoianan, radio meran, jainoash huetsa jahuequininbires inonbi jato asheati, jahuequescamabi iqui.
20-00	ARTICULO 20.
20-00	Jatibi jonibora huetsanconiashbires jainoash huetsabo betanbires jaton queena ati shinanosh tsinquiti jahuequescamabi iqui. Jainoashshibi huetsabo betan rabeshon jahuequi atira jahuequescamabj iqui; icashbira ja tsinquishon jaconmamisti picocanaincoresa itima iqui.
20-01	Tsonbira huetsabobires teashon jato betan rabeti imatima iqui, queenyamacanaitian
21-00	ARTICULO 21.
21-00	Huestiorahuestiorabora jahuequescamabi iqui jaton maimeash coshi jiquiti. Itira atipanque ichashon apo imacana, iamaash jabiribi ponteshon imacana. Jainoash huetsabo betan jaton coshi catotira jahuequescamabi iqui.
21-01	Huetsabaonbires ati jahuequi, jonibaon jaton jeman ica arestira jahuequescamabi iqui; nescaraincobo, caritiran niti, plasain yacati, caron pasiani cati, jainoash huetsa quesca jahuequibires ati inonbi atira jahuequescamabi iqui.
21-02	Jaton queena quescashamanhaquin coshibo ishon jan jato ashonti joni catocantira jahuequescamabi iqui. Ja moa anii senena joniboresa iti jahuequescamabi iqui, jainshon jonibo coshi imanoshon catotiain jiquishon, jahuerato joniqui jahuen coshi itin queenai ishon joneshoco yoiti. Jahuetianbira huetsabo teashon ja coshi iti jonibo jato catomatima iqui; jaton queenmanbiribira ati iqui ja imati catoquin. Jahuerato joniqui ichashon ja catocana iqui, ja jonira iti iqui coshi jiquii, jatishonbi imacana.
22-00	ARTICULO 22.
22-01	Jatibi joni jahuequioma itin raquetimara jahuequescamabi iqui. Huestiora mainmea jonibaonra ja maimea jonibo onitsapitaitian aquinyamatima iqui, jascaashon joni coshibaon aquinti yoiai quescaashon. Jainshonribira huetsa maimeabaon aquinti iqui, huetsa mainconiabo onitsapitaitian, jainoabaonbi aquinabi mashcarescanquetian. Jonibaonra huetsabo aquinti iqui, jahuequinin mashcacanaincobo. Jainshonnbira aquincanti iqui jaton tee benati, jatonbinis'h teetash jacannon ishon; j ainoas'h jascatash jati bens hocaacanon ishonnbi.
23-00	ARTICULO 23.
23-00	Jatibi joni teetira jahuequescamabi iqui, jainshon jaton queena tee benatiribi. Jainoashshibi jaconash teetiain teetira, jahuequescamabi iqui, jainoash queenash teenoshon benashon nocotira, jahuequescamabi iqui.
23-01	Jatibi joninra ja teebires aquin huetsan biaitiiribi copi biti jahuequescamabi iqui. Jahuetianbira jato teemashon rnescoaquin jato copiatima iqui, jahue jahuequi copibi, huetsaresibi joni inonbi, ainbo inonbi; jainoash huetsa jahuequi copibi atima iqui, jato jascaaquin.
23-02	Jatibi teetai jonin jahuen copi senen bitira jahuequescamabi iqui; jan jahuen ahuin betan baquebo j ahuequiamati; jahuenbi mashcayamanon ishon. Jahuetianqui jaconma jahuequi huinotai jaqui chipoti; jainoash jahuetianqui huestiora jahuequi jan mas'hcayoraa acasabi jahuen copi biabi senenyamai, jascarabora apon eseain yoiai quescaaquin aquinti iqui.
23-03	Huestiora huestiorabora jahuequescamabi iqui jaton Sindicato acanti (Sindicato- ichaash rabecana jahuequi anosh) iamaash huetsabo betan rabetaires jaton tee jacon inon icash, itira jahuequescamabirib(iqui.
24-00	ARTICULO 24.
24-01	Jatibi jonira basi teetash tantiti jahuequescamabi iqui, jahuen tee jenepariash. Jainshonribira jato nete shehuinmaquin teematima iqui, netetiibi. Jainshonra jahuetio basichaa moa teemashon tantimati jahuequescamabi iqui; ishonbi ja teeyamai neten huetsatianbo copiati iqui.
25-00	ARTICULO 25.
25-00	Jatibi jonira jahuequescamabi iqui, jan jatiatani iti, jan jahuen yorabi jainoas'h jahuen ahuin betan jahuen baquebo isinaitian raomeemati senen; jan piti biti senen; chopa biti; ja shoboati senen; benshoamisbo raonmashon jan copiati senen; jainoash huetsa jahuequiboribi ati senen. Jainshonribira aquinti iqui ja teeomabo, isinaibo, jahuen yora iticoma copi teeyamaibo, benomaatabo, yosishocobo betan yoshanshocobo; jainoash jaconma jahuequi jahuen shinanamain huinotas'h jan jahueati yamaquetianribi aquinti iqui.
25-01	Titaboya jahuen baquebo jahuequinin mashcayoracanquetianra aquincanti iqui. Jatiibi baquebora jahuequinin aquincanti iqui, ja mashcayoraabobicho, huetsa quesca jonibires inonbi. Jahuen papa onantima baque jainshon papaya baque inonbira aquincanti iqui.
26-00	ARTICULO 26.
26-00	Jahuequescamabi riqui jatibi joni quiricanin asheti. Jainoash quirica aquin primaria senenhatira iti iqui, copimabi ati. Jainoash primariain quirica senenhatira teashon baquebo amati iqui. Jahuerato escuelancoqui jato tee meninoshon quirica onanmai, jatibira jato senenbires onanmati iqui, huetsa quesca jonibo inonbi. Jatibi jonira huetsa jonibaon acai quescaaribaquin quirica onanti jahuequesmabi iqui, ja bebonbires onantiribi.
26-01	Ja requempari escuelancoshon jato onanmati riqui, jascatas'h benshocaatash jati. Jainshonra jato onanmaribati iqui, jahueratoborin ja huestiorabaon ati jahuequi jahuequescamabi ishon. Jatian jonibo jacanti iqui, ja asheacana quescatiribi. Jainshonnbira jato asheati iqui jatibiainoa jonibo, huetsabobires inonbi, jatoiba caquetian jato birestiaquin. Jainoas'h noibamissibi icanon ishon, huetsanconia joni inonbi jato betan raenananti iqui; huetsaresibi jonibo inonbi, huetsaresibiashon Dios rabiaibo iquenbi, jato jaconhaanti iqui. Jainshonra jato asheanbati iqui escuelancoshon ja Naciones Unidasnin esebo, ja ese iqui, jascatas'h jaconanash jati yoiai esebo.
26-02	Jahuequesca escuela inonbi papabaon catoshon jaton queena escuelanco jahuen baquebo imatira jahuequescamabi iqui.
27-00	ARTICULO 27.
27-00	Huestiora huestiorabora jahuequescamabi iqui, jahuen jemancos'hon jatibi jahuequi acasquin aresti, nato pishta ati, tsiniti picoti, ransati ati, iamash huetsa jahuequibo aresti, jainoash huetsabaon acainco queenash iti jan beneti acaincobo; jascarabora jahuequescamabj iqui. Jainoas'h jascaaribi iqui jahuequi ashenoshon escuelancoshon onanti nato queneati, dibujanti, behua asheti, jainoash mesco jahuequibo; jonin jahuen shinananbi aca asheti, jainoash jonin shinaman acatonin jayatiribi.
27-01	Huestiora huestiorabaonra jahuen quirica huishaa coiranti j ahuequescamabi iqui, huetsabaon yocatamashonbi jan acaquescaribiaquin huishashon janbi aca yoinaquetian, iamaas'h jahuequi aca oinnash nocona riqui inaquetian.
28-00	ARTICULO 28.
28-01	Jarati iqui non apon ese picoa jatibiain, ja jonibaon aresti shinan, nato Huishacan yoiaibo meran ica ati jahuequescamabi inon ishon.
29-00	ARTICULO 29.
29-00	Jatibi jonira jaton ja senenhatiabires iqui, jaton jemanconiash. Jascara jaton ja senenhati senenhaira, jainshon jato aresti shinan senenhaira icanti iqui, moa quiquina joni.
29-01	Jaton aresti shinan jahuequescamabi anosh, jainoash tsonbi jahueayamati inoshonra, jonibo jaton mainmea apon esequi coshiti iqui. Ja esera iti iqui, tsoa joninbi huetsabaon aresti shinan jahuenabicho acasquin masaatima ese. Jainoash ja esera iti iqui huetsabaon jatibi jonibo jaconmaquin acaitian coiranti ese, jato jascaayamanon ishon. Jainoash huetsabaona iquenbi jatiribibaon j aconmaannaquetian, iamash j aton mainshon iboaa jahuequibo huetsabaon jato jaconmaanresnaquetian; j ascarabo jato aquinti.
29-02	Quiquinshaman atima jahuequi riqui, jatibi jahuequi aresti jahuequescamabi iquenbi, ja Naciones Unidasnin shinanama quesca ati, ja ese meran yoiai quesca senenhashontima.
30-00	ARTICULO 30.
30-01	Tsoa joninbira shinantima iqui, iamaash huetsa mainmea joninbira atima iqui shinanquin, nato Huisha meran ica esecanra yoiai, huetsabaon aresti shinan masaanti jatonabicho acasquin, ishon, jahuetianbira jascaaquin shinancantima iqui.
