16-01	jmaapmnihciupawai mnihtrun mnihbro hwanhiiu dungsajiungkeu keaanddung hwansengmga saasanaarheshetuai hwanmwaikeupiungkhraa akheaangaraa spamngeuthaptai keuaan patankminsngi nwanra. pddaiaraaspamngeuthaptaikiiu, nakeutrunbro akhingpanngmanngmwaicwankiiu, akhingpra paaglanngnnyaskankiiu akheaangaraadanwanreaang.
16-02	alanngtrun keuaan alanngbro siiubbaalpaatan nakeuchandaslapwaheng akheaangspamngeuthaptai nwanra.
16-03	kminsngiwwan dhsajiungsabhaawagakeaanmnihmwaituai akheaanggwandungcasiung parengmangmwaiceudnaa nuukeupddaigakeaanmnih keuaan nuukeukmin ddungnwanreaang.
17-00	piud 17
17-01	jmaapmnih nakeujakumwaidhawkiiu, panngphakkeunnyatnahtankiiu akheaangpiungpriikapeaatkannyeaat piundraptan nwanra.
17-02	kapeaatdrapjaku piungpriilawgh nnyaaleumwailew siibbbeaawketnnaa hwangwanra.
18-00	piud 18
18-01	jmaapmnih akheaangkuukhyapcangkhrangslapwa, akheaangpaapaiaabletda keuaan akheaangrheshenwanra. akheaangaraatannnanwwan saasanaarheshe hwansengmga dharpathetan akheaangprannglhaaaislapwa, nakeupuugeumwaikiiudh, panngkeaankeunnyagamliungkiiudh saa sanaajakurheshe hwansengsaagh dharpathetangh gatannyaddungkwaangamliungkiiudh, tnahkhraakiiudh akheaangpatiunthbba bwaimasla pwa, akheaangcakaa, akheaangrheshe keuaan akheaangdakpatantan paalupra.
19-00	piud 19
19-01	jmaapmnih parengslapwa lannyaatpaapaiaa keuaan dhamankthbbatan akheaangnwanra. akheaangaraatannnanwwan hwanmwaikeupathuaipaliiumwaisaa bwaimaslapwa akheaanglannyaatpaapaiaatankiiu, tangnangpariungtankiiu kuukhyapcangkhrangtangh nuukeupariungmiidiiyyaamwaimwaikachanng hwanmwaikeupayyeu dnakmwaisaa akheaanglngatgliukglaaai, akheaangdunggiungket keuaan akheaangtaratan paalupra.
20-00	piud 20
20-01	jmaapmnih akheaangkeaandhariiu bwaimabbiuhsriuh keuaan akheaangdakgakeaantangh bwaimaslapwa danwanreaang.
20-02	apddaigakeaanmwaimwai gwanpaalupgh atiungpmikciutjakuheng paalupgwantuai nnyamwailew keujrahatdariuhhwangwanreaang.
21-00	piud 21
21-01	jmaapmnih pddaigakeaanaleuasiiddungjakutangh tiukriukkiiudh, nuukeumnihcna jakuruaichlawmwaikachanngkiiudh akheaang paaluprengtlung nwanra.
21-02	jmaapmnih gwandhmnihyiukglengtaalyiung apddaiddungjakugh nwankeuakheaangaraa tupsmahnnyaskanra.
21-03	aweuaaannaa aleuasiipakangrangkminddungwwan dungsjiungkeu latuuchandannyaddungkwaantanra. jmaapmnihakheaangcutmaaai tupsmahnwantuai nakeusneaatmaaaimnukkiiudh, nakeutupsmahkusneaatghkiiudh nakeuakhingpiungkhraamwaimwai kleaanbadhkeutuai dadhamankthbba chandatan pddaipeaiaaruaimaaaireaang.
22-00	piud 22
22-01	jmaapmnih nakeukeaangakeaanparengmnihmwai akheaangdungcasiung parengbhawamnih giiukliiunwantuai parengrungacaankeaangakuu, parengpanngkeaanrengtlungkuddungglakawtangh bwaimakitnnyiikeu gakeaanmnihddungjaku keuaan tamriuhtuai rengtlungaaa parengpheaaabrew slapwagunnsikkhaa keuaan caraaaiddaadakewpuugeugh hwanmwaihwantuai siiukeu darengtlungaaa parengpiundrap, parengmnih keuaan akheaangaraayensnaangtan danwanra.
23-00	piud 23
23-01	jmaapmnih akheaangkleaankamleaan, akheaangglaaaikamleaanjaku dagnapciut, akaaaiaraabwiungkamleaan jakudagnapciuttaa danwantuai siiukeu gwandungcasiung nuukeubhawa kamleaanhwanmwaitanra.
23-02	jmaapmnih hwandadungparengpaakhraa mwaisaa swakkamleaantupsmah nguhmadatupsmah akheaangdungcasiung nwanra.
23-03	jmaapmnih kleaankamleaan swakbhawagwantanaaa mnunkeugunnsikkhaamnih swakpuugeujaku keuaan kminsngipuugeujakutan tang dunglyiungmnunkeubabwaidhar makriuktankeunguhma akheaangdungcasiung nwanra. kaalanwanklungpmikmga akheaanggwandungcasiung parengmangmwai mangmwairanngcanng parengmnihtaa danwanreaang.
23-04	jmaapmnih bwaimatupsmahkeu paruuparaa akhingkleaankamleaan keuaan akheaangdungcasiung srangitu, cmatsamtiilaw akhing juukamleaangh akheaangjuulmeaaw keuaan akheaangjuukamleaantan danwanra.
24-00	piud 24
24-01	jmaapmnih bwaimatupsmahkeu paruuparaa akhingkleaankamleaan keuaan akheaangdungcasiung srangitu, cmatsamtiilaw akhing juukamleaangh akheaangjuulmeaaw keuaan akheaangjuukamleaantan danwanra.
25-00	apiud 25
25-01	jmaapmnih cnaca, glikyaat, sngitthaan, wiiwatyai keuaan mnunpmik siiumapaamanng thankpangparengmnih, parengthatyuk keuaan swakmanngtantoaaa bwaimabbiuhsriuhmaan parengachanngalanngmnih bwaimarumgap aleupuugeujaku keuaan kminsngipuugeu jaku akheaangdungcasiung nwanra. tuaiplan parenggayiunglamyiiuhwanmaantan dhklung maptan kamleaanhwanmwai, parengthatyukhwanpeng, awaihwanddiukpeng, dhbrokmaiaa, mnihaaayukjneaa (waa) pddaiakaaaiaraa aleujaku jakutanto hwanmwaimga tangdunglyiung parenggiiukliiubhawatan akheaangdungcasiung nwanra.
25-02	parengmangmwaitmeng bhawamiyaaai keuaan bhawakeaanngaa keuaan parengriiubangtan akheaangdungcasiungnwanra. spamngeuthaptailup sneaawkiiudh, hwanlupsneaawkiiudh swakkeaanngaadhklungmnihsiiuphaaiut dakeuparengmangmwairanngcanngtupsmahreaang.
26-00	piud 26
26-01	jmaapmnih akheaangbteaanpannyaa nwanra. parengbteaanpannyaawwan aeaanaiut kachanngpannyaamuulagh hwandakeunguhmara. pannyaakachanngmuulagh hwanbteaanmannghwangwanra. pannyaakwatcakkwattai keuaan pannyaakwatgayiunglamyiiutan mnihgamliungbteaan maantuai pannyaakachanngslunggh dungsajiungkeucaraaaiddaadakewtuai siiuphaaiut kachanngtupsmah dagwanreaang.
26-02	pannyaawwan dapatawkddiupkeu mnihtan caraaaimnih sgeaanddiukpeng pheaaabrewtiunkiiu keuaan akheaangaraamnih keuaan sajiungakheaangslapwataareaang. parengpannyaawwan apddaikeuakraakminddunggamliung, akraagakuugamliung, akraabhaasaasaasnaagamliung swakgwanthingdawaaa parengkliuhkhlang, parengaengdung keuaan parengchaankmintuai  daslungpatiun kamleaanthingdaw parengbbiuhlalan atiungkulasamagga makhyiidaraangkleaanbbiutmanngtaaghreaang.
26-03	pddaimimatanwwan akheaangaraanwan pddaiaraa parengruaichepannyaa swakkeaanjaat nnyataareaang.
27-00	piud 27
27-01	jmaapmnih apddaibhawayensnaang gakeaanmnihgh akheaangpaalupslapwa rengtlungmaan, akheaangdungcasiungpannyaaanusukhama slapwanwan, parengtotakpannyaasippan keuaan gunnpheuswahtangh akheaangpaaparaadungcasiung nwanra.
27-02	jmaapmnih nakeunnyaannpannyaajaku akheaangphanbadhpatittmi nuukeupannyaasippankiiudh, nuukeulikpatkiiudh, nuukwatpannyaanusukhamakiiudh nwantuai kasappannyaakeu kapeaatkannyeaat kleaanpatitlawgh gwanakheaangceudnaareaang.
28-00	piud 28
28-01	jmaapmnih akheaangslapwa keuaan akheaangaraadhamankthbbalaw pddailiklaleaangtarannan yawra mikgwandhamankpatiunthbbamga atiungsneaatparengmnih keuaan sneaatparengchakcleaanddungglakaw danwanra.
29-00	apiud 29
29-01	jmaapmnih ddaadakewjakugh bwaimaslapwa gwanpheaaabrewtiunpengngmaan taalyiungnwan pddaigakeaanmnihtanra.
29-02	jmaapmnih cakaasungceaaai akheaangaraajaku keuaan akheaangslapwatangh daspasamtii rheshe akheaangaraa keuaan akheaangslapwa nnyatnahkiiu, pddaigakeaanmnih diimawkarejriiwwan nwanpmikmadhpddaibabwaidhaw dgetpattipatpuugeu, gwanbapengkeu parengbbiuhlalankeaannnyaddungkwaan keuaan parengpiundrapgwandhtiuntankiiu, atiungupadecmatsamtii piungkhraalawgh akheaangcakaadungcasiung nwanra.
29-03	akheaangaraatan keuaan akheaangslapwatanwwan rantman daceudacakeu kulasamaggatankiiu, sajiungmuula akheaangaraamnihtankiiutuai kleaanspahwangwanra.
30-00	piud 30
30-01	swakddungmwaiddungkiiudh, swakmnih mwaigakeaankiiudh, swakpuugeumwaikiiudh, akheaangaraa keuaan akheaangslapwa mapaalupmanng pddailik laleaangakheaangaraamnih alunliukmwainnan rankeugwanliiulaaaaakiiu, rankeumwaimwaisaatuai nakeualeujaku kanknuktitadhippaaymarew nuukeuliklaleaangnnantuai cakaapddaidnaaaitnahmwaimwaigh spahwangwanra.
