22-01	Ometel bei tegelgendulen gosudarstvo kulturalan, ekonomikalan, nyan engee odan belennen.
23-00	Statya 23
23-00	Ometel bei gurgevchimnen, tarav shhaiutti yak-ta achcha binnen, ach gurgele eden bishhe gosudarstvo belechimngen.
23-01	Nongan gurgeven aich tamdingavur.
23-02	Ometel bei, gurgeven aich tamynnatyn, tarak nongan dyalni ibgat tegettivetnen belennen.
23-03	Nongan pravalbi koetti nyan boletti profsoyuzban opti nyan profsoyuz chlenat bimnen
24-00	Statya 24
24-01	Ometel bei, deremkechchinen nyan khebdekennen, gurgen inengin entekeie esni gor binnen.
25-00	Statya 25
25-00	Ometel bei aich tegechinnen, nongan dyalni nyan ibgit togechinet.
25-01	Enintiky nyan nongan khutlen indettyn nyan tygyttii sotsialnai belechin yami-da annatyn. Kungal kubychim. Sotsialnai belechin yami-da gannatyn.
26-00	Statya 26
26-00	Ometel bei yami-dya khupkuchinnen. Nachalnai nyan srednyai khupkuchek, ach erile binnen.
26-01	2. Nachalnai khupkuchekie, bei bokechur gannan. Srednei nyan professionalnai khupkuchekie iin ach khilushhia binnen.
26-02	Kunga dyalni, men khuttibeidyur khinmannattan.
27-00	Statya 27
27-00	Ometel bei iskusstvach urynchinnen, nauka dyuleski ngynden belechinnen, nyan tarich beidi aiyunnan.
27-01	Ometel bei khudozhestvennai literaturnai gurgen avtoran binnen, tali nongantaki aich tamanattan.
28-00	Statya 28
28-01	Ometel bei sotsialnai nyan mezhdunarodnai binile, ngiduk-da eniken ngelde tegechinnen.
29-00	Statya 29
29-00	Ometel bei obshchestvo dyuldelen, men biniyi telengnen.
29-01	Bei praval khonte beiil tegecheenten aich biden goniken bei pravnyun chikibinnan.
30-00	Statya 30
30-01	Ya-ta erev Deklaratsiyau, shhaan byiyltyki nyan gosudarstvaltyni, byi biniuen nanyk tegelgemen shhaaiudan gaaniken ele dununcha Deklaratsiya esni tuun, esni nuukytty.
