15-00	Si 'a paije tutu paye pai paiyerepa
15-01	Jare peoji eseye i pa'iwe'na yeja akere, yekeje tipeoji kaye yeke pa'ineje paije'e kaje.
16-00	Kaya jena yeke jete te'o ako keaye.
16-00	Emeowa'i kui'ne nomiowa'i, jayuta'a eanaweomakapi tsoe paye tutu, kaye peoji kaje paina'e, iti pai'e kaje wejaye, jamaka wejani siwaje pa'iye pa'iji kuineje pa'iji jeokoni de'oye pa'iye itibi jaje pa'ito.
16-01	Iwa'ise'e kuasaje kui'ne ejepaija'kepi kuasani wejaye pa'iji.
16-02	Paitsekape Kato de'oye paiyere'pa'e jaje paina nacairepaye sia'we'na ake pa'ije.
17-00	Kaya jena yeke jetekayaye ako keaye.
17-00	Si'a pai paye tutu pa'iye yeja, te'iwa'i kui'ne si'apai de'otsecapea.
17-01	Jare peoji ye'e tsekua yeja kaje eseye.
18-00	Kaya jena yeke jetekayaye te'o ako keaye
18-01	Si'apai paye iwa'ise'e kuasaye, iwa'i paiye, iye Kato pa'iji si'aye nedewaye iti sewoye, kui'ne koka kaye kuasia'ye sia'we'na paiwe'nana, panije te'owa'ise'e pa'iwe'naje koni, iti ye'yayepi, nenanepi, sewoyepi kui'ne nasaoyepi, iyepi pa'iji maire de'oye saye.
19-00	Kaya jena yeke nekayo beoko ako keaye.
19-01	Te'owa'ije de'oye paye iwa'ise'e kuasaye kui'ne koka kayeje, iyepi tsi'siji kua'ye pa'ije, josa kakuanuje paima'ne kui'ne japi kawesorepaye pa'iji, yekeje kaye peoji ikoja'a pa'iji kaye, iyese'e kaye paji, kuasi'aye de'oye saija'nere.
20-00	Jena-nekanua
20-00	Si'awa'i te'owaise'e tsi'sini koka kaye paye kuasia'hue'na.
20-01	Jare peoji kuanene yeke tsekapena tsioni paiye.
21-00	Jena-nekanua - te'o
21-00	Si'a pai paye tsiojaiye mai akerepa ke'ro, ike'rorepana te'repapi panije yeke paija're koni iti nakeja're.
21-01	Si'a pai tutupaye si'ayekemaka paiye kua'me nedojaye mai paiwe'na yeja.
21-02	Itidaripea paikua'i kato paye sia'we'na akua'i kayere, iye kato kokaiji kaji mai ejaewa'irepare meoje saiyere, iti meone kato nene yawese're, japi kokaiji de'oye karepayepi meose'e.
22-00	Jena-nekanua kayaye
22-01	Si'a pai, ititsekapeje paiwa'i paye kadeose'repare kuasi'aye kui'ne jaje pa'ina si'a akepai kokaiye paiji, ja tutu do'ire kuasaje, jaje pa'ina tsoe kuasase'pi kuri pa'iye, kuasi'aye kui'ne maipaiye, iye kato mai kuasayepi nesaoje paiye paiji sia'yeke maca pa'yepi .
23-00	Jena-nekanua toasone
23-00	Si'a pai paye kua'me nedojaiye kuasia'we'na, iwa'i yeyepi tia'ne paiji kua'menene, jaje paikereta'a si'aye'kemaka paipi, jaje paina kua'ju'ine peoye kua'me newe'na tra' ni, neje pai'ye baiji, peokua'i pa'iye peoji.
23-01	Si'a pai paye kui'ne pa'ye tutu, jaje pa'ina kui'ne ja'ne kua'menene ti'ane pa'iji.
23-02	Si'a pai kua'me nene tutu paye kui'ne ja'ne pa'ye, jaje pa'ido'irekui'ne ja'ne kuri nenepa'iji, nede'huase'e pa'ina de'oye mai tsecapeje deo'ye kuasaje baija'ne, io paire kaneje paiye, yekebi karasiko pa'ito neti'ane pa'iji.
23-03	Si'a pai paye tutu iwai'pi kuasaje tsi'sini nene, iwa'i yeyere.
24-00	Jena-nekanua Kajese'e
24-01	Si'a pai paye tutu kua peawajeje pa'iye, siwaje pa'iye ioja'ye kua'mene' ometekawe tia'seja'ye kui'ne iye pa'iye kato sa'nene pa'iji.
25-00	Jena-nekanua jetena
25-00	Si'a pai paye mai paiye kadeose'repare, iye pa'yere, mai pai, jujukaiwe'na kui'ne de'oye paiye sia'ye, ao aine, kana ju'iye, we'na pa'iye, juikua'ire jujukaiye kui'ne kuasia'ye, yeke paye kui'ne pa'ye kua'me newe'na paiwe'na peoye, juidawe, do'ima'pai, aipe mana, iyese'e paiyeje pani kuasia'ye iwa'i te'owa'i pa'ineje pa'ye.
25-01	Kui'neje pa'ye etape keiwa'i kui'ne tsi mana paye tutu de'oye kokaiyere. Si'a tsi wejani aidewasicoa'i panije kua aide'wakua'nusikua'i paye kui'ne pa'i tuture.
26-00	Jena-nekanua jetena te'o
26-00	Si'apai paye kui'neja'ne totyaja'o ye'yeye. Toyaja'o ye'yeye kato peoji doiye ja'a ye'yehueje pa'ye kato. Ja'a ye'yeweoye kato ai kuanene paijija'kua. Kui'ne toyaja'o nekaikua'repare kato ai jaiye nesaose'e pa'ijakua, kui'ne aijerepa aye toyaja'o ye' yeye kato' kui'ne paiji sia'waire, io ai do'iko do'ire.
26-01	Toyaja'o ye'yeye kato mai pai de'oyerepa pa'ija'nea'e, jaje paina toyaja'o kato itirepa'e sia'we'na mai kua'ju'ije pa'iye, de'oye pa'iye kaje, paire sa'ne oije koka kaye, japi pa'ina mai nese saiye pa'iji, siwaje.
26-02	Pekaja'kepi nani tseane paiji toyaja'o ye'yeye i mamakere kokaiyere kuasani.
27-00	Jena-nekanua jetena kayaye
27-00	Mai aipe ukuje paise'e sia paije paye ukuye mai pa'idaripeake'ro, siwaje mai tsea'e kuasaje kui'ne tideo'ye paito tia'nepa'iji.
27-01	Si'a pai paye iwa'i yeyepi toyaja'o nesaoye, iwa'i kuasayepi, netijini jaiye toyapepea etosaoye, jaje paita'are te'owa'ise'e paye pa'iji iti toyape ake.
28-00	Jena-nekanua jetena- toasone.
28-01	Iye maire carepawesose'e kato si'a pai tutu paye pa'iji yeke yejana ke'roje nase'repa, jaje paina itirepa pa'iye paiji iye.
29-00	Jena-nekanua jetena kajese'e
29-00	Si'a pai paye maire kuanese'e mai pa'idaripe ke'ro, maipi de'oye neje de'oye neto saji mai paiye.
29-01	Iye nenanekato mai kekopayea'e kui'ne siwaje paiye, kato sia'pai paija'kua'ia'e toyape akepai kase'pi, itikato kaneose're maire kokaija'nere kui'ne oiye paise'e, kui'ne kuanene paiji iti mai kuasayese'e, kui'ne de'oye paiyere kaje sia'we'na mai yeye pa'yere.
29-02	Iye tutuke'ye kato peoji yekua'ipi dekakaiye iti paiye kui'ne iti tsoe yekewe'naje kase'e pa'ito.
30-00	Jena-nekanua jetena.
30-01	Jare iye kawesosikore jare peoji yeke paipi iwa'i kuasayepi dani neje neno'o kaje nedojaye, paije te'e pai dani iye kato akepai tsea'e kaje kuasia'ye nedojaiye peoji, iye kato tsoe kawesosikore.
