11-01	Mi tupawh sual lian tham khawiha puh an nihin an thil tih sual chu finfiah a nih hma chuan misual anga ngaih nghal ngawt tur a ni lova, a insawi fiah theihna hun remchang siam sak ngei chu a chanvo a ni.
11-02	Miin thilsual a tihin chu a thilsual tih chu a thilsual tih laia ram danpuiin hremna tham tlinga a lo puang tawh a nih si loh chuan chu a thil tihsual avang ngawt chuan a chungah hremna lian tham lekkawh ngawt tur a ni lo. A thil tihsual phu tawka hremna lo awm sa bak chu a hnu lamah a chungah hremna na zawk lekkawh pawh a rem bawk hek lo.
12-00	Article 12
12-01	Apawng atakin tu chungah mah ama mimal nun tibawrhbang zawng leh an chhungkua, in chhung khawsak leh midangte nena an inbiakpawh danah leh ama mimal zahawmna leh hming mawinate tihliau zawnga inrawlh a rem lova. Mitinte hian chutianga chetna lam chi reng reng lak atanga danin venhimna a pek chu an chanvo a ni.
13-00	Article 13
13-01	Mi tu pawhin mahni ram chhungah chuan zalen taka chettlat leh inbenbel theihna hi a chanvo a ni.
13-02	Mitinte hian an ram chhuahsan theihna emaw an rama kir leh theihna emaw hi an dikna leh chanvo a ni bawk.
14-00	Article 14
14-01	Mitinte hian sa himna atana raltlan theihna emaw inhumhimna zawn emaw hi an chanvo a ni.
14-02	UN thuthlung leh dinchhan pawhin a duhloh lam thil emaw politics thila inhriat thiamlohna mai piah lam thil avanga hremna lekkawhna tur thil anih si chuan mi tumahin heng dikna leh chanvote hi a chunga hremna pumpelh tum nan a hmang thei lo thung ang.
15-00	Article 15
15-01	Mi tinin a ram mi leh sa nih theihna chanvo an nei a ni.
15-02	Mi tumah hi ram khua leh tui a nihna apawng ataka hlihsak ngawt theih an ni  ramdang mi leh sa nih an duh pawhin an kawng pawh dal sak ngawt theih a ni chuang lo.
16-00	Article 16
16-01	Hmeichhia leh mipa, mi puitling chin chuan, hnam hran vang emaw, khua leh tui nihna hran vang emaw leh sakhaw biak hrang nihna avang te emawa daltu awm lovin nupui pasala inneih leh chhungkaw din theihna chanvo an nei vek a. Nupui pasala insiam leh nupa nun hman chungchang leh inthen leh thuah pawh chanvo intluk tlang an nei vek a ni.
16-02	Inneihna hi a innei turte duhthlanna fim tak leh an remtih dunna ngeia ruahman tur a ni.
16-03	Chhungkaw din thu hi khuanu remruat thil a nih angin khawtlang leh  thuneihna pawhin a zah sakin a pawmpui ngei tur a ni.
17-00	Article 17
17-01	Mi tinte hian mahnia rosum neih emaw leh midangte nena intawm emaw theihna chanvo an nei a.
17-02	Mi tumah a pawng atakin a rosum te hnehchhuh tur a ni lo.
18-00	Article 18
18-01	Mitinte hian eng ngaihtuahna leh, chhia leh tha hriatna hman leh sakhaw biak thuah zalenna kan nei. He chanvo hian sakhaw biak thlakthleng thu leh mimal duhdan tih danglam thu pawh a huam a, chu zalenna chu mimal leh vantlang zingah te pawh kan hmang thiang a, hei hian kan sakhaw biak dan phung leh kan zirtir dan leh kan kalpui dan te pawh a huam vek a ni.
19-00	Article 19
19-01	Mitinin mahniin ngaihdan neih leh puanzar theihna zalen kan nei; he zalenna hian tuma tihbuai lohva ngaihdan neih te, ramri awm lova eng hmanrua ber emaw hmanga hriat tur zawh chhuah te, dawnsawn te, puanzar te pawh a huam a ni.
20-00	Article 20
20-01	Mitinte hian ralmuang taka inkhawm leh pawl din te hi kan dikna leh chanvo a ni.
20-02	Mi tumah tihluihnain pawlah kan teltir tur a ni lo.
21-00	Article 21
21-01	Mi tupawh mahniin emaw kan aiawh kan thlan chhuah kal tlangin emaw ram rorelna khawlah telve a thiang a ni.
21-02	Mi tupawhin mahni ramah chuan sawrkar hmalaknaah dawngtur leh thawkturin chanvo intluk tlang an nei vek a ni.
21-03	Ram chhung mipui duhdan hi sawrkar innghahna a ni tur a ni a, chu mipui duhdan chu hunbi ruat fel tak hmanga inthlanna kal tlanga siam chhuah a ni thin tur a ni a, chu inthlanna chu mi puitling chin ten zalen leh felfai taka mi dangte hriatpui theih loh duhthlanna an siam hmanga din a ni thin tur a ni.
22-00	Article 22
22-01	Mi tupawh vantlang nuna a peng pakhat a nih ve avangin lungmuang taka khawtlang nuna a tel ve chu a chanvo a ni a, mimal zahawmna vawnhim nan leh mimal nun chawikan nan ama ram bilin emaw, khawvel huapa thawhhona pawl atangin emaw ei leh bar, vantlang leh hnamziain dikna chanvo a pek theihte hmangin hei hi hlenchhuah sak tur a ni.
23-00	Article 23
23-01	Mitinte hian kan thiam zawng leh theihna mila hnathawh hi kan dikna chanvo a ni a, thawh duhzawng te, hnathawhna hmun hrisel leh tha thlan theihna te leh hna hnathawh tur neih loh laka venhimna te hi kan chanvo a ni.
23-02	Mi tute pawhin inthliar hranna awm lovin hna thawh inangah chuan hlawh thuhmun dawn hi an chanvo a ni.
23-03	Mi tupawhin hna a thawh chuan a mihring zahawmna vawn himsak leh a chhungkaw tana chhenfakawm a nih theih nan a thawh phu tawk hlawh a hmuh leh a tul anga thuneitute venhim chu a chanvo a ni.
23-04	Mi tupawhin a hamthatna atan sumdawng pawl a din thiangin a lo ding tawh sa a zawm thei ang.
24-00	Article 24
24-01	Hahchhawlhna hun thawl leh zalen neiha, hnathawh hunbi tuk fel tak leh hlawh bi kiam chuang loa chawlh hunbi fel tak neih hi mitin chanvo a ni.
25-00	Article 25
25-01	Mi tupawhin nunphung pangaia nun theihna atana tul, amah leh a chhungkaw tan pawimawh hriselna leh chhungkaw tana innghahna tlak ei leh bar, silh leh fen leh in leh lo, damdawi leh tul dangte neih hi a chanvo a ni a, hnathawh tur neih loh avang te leh damlohna te, kuttualleichham thulah te leh, kawppui sun thuah leh kum upat tawh avanga mahni inchhawmdawl theilo dinhmuna a lo ding ta te anih pawha intundin ve theih nana chhawmdawlna dawn hi a chanvo a ni.
25-02	Nu leh naupangte hian enkawlna tha tak dawn hi an chanvo a ni a. Naupang tupawh nupa kara piang kher lote pawhin vantlang atanga enkawlna dawn hi an chanvo a ni.
26-00	Article 26
26-01	Zirna hi mitinte chanvo a ni a. Chu zirna chu a tantir lamah tal chuan a thlawna buatsaih tur a ni. Zirna hi a a tantir lam chu mi zawng zawngte zir ngei ngei tura siam tur a ni bawk. Thiamna bik zirna lam hawi chu zirna sang lamah neih tur a niin mitinte an thiamnain a phu phawt chuan duhsak bik awm lova remchanna siam sak zel bawk tur an ni.
26-02	Zirna reng reng chuan mimal nun chawikanna lam a hawi ang a, mimal dikna leh chanvo humhalh leh chawikanna lam a kawk ngei bawk tur a ni. Inhriatthiam tawnna te, dawhtheihna te, hnam hrang hrang inunau tawnna te, sakhaw hrang leh hnam hrang inkara inunauna siam lam te chu zirna chuan a hawi tur a ni; remna leh muanna siam kawnga United Nations hmalakna te a tanpui zel tur a ni.
26-03	Nu leh paten an fate tana tha tur zirna an thlan sak chu an dikna chanvo a ni.
27-00	Article 27
27-01	Mi tupawh an hnam ziarang milin zalen takin a khawsa thiang a, hnam ziarang chenin hmasawnna kawnga hmalaknain hmathata a thlen dawngtu nih hi a chanvo a ni.
27-02	Miin a kutkawih thil hrang hrang leh a thiam bikna atanga hamthatna a hmuh  te chu pumbila, hauh bik theihna a nei.
28-00	Article 28
28-01	Mitinten he Thupuanchhuaha mihring dikna leh zalenna chanvo hrang hrang tarlante hi ataka nunpui a, a taka hlenchhuah a nih theihnana thawk turin hma an la thei ang.
29-00	Article 29
29-01	Kan mimal nun thanlen theih nana thil tul a nih avangin kan chenna khawtlang tana rawngbawl hi mimal tin mawhphurhna a ni.
29-02	Mimla tupawhin a dikna leh zalenna chanvo a hlenchhuah dawnin ram danpuiin a mite chanvo humhalh nan leh zahsak nana kaihhruaina a siam leh vantlang nun pumpui tana tha zawk tur thil atana tul a siamte nena indodal thei zawnga hmang lovin, mipui vantlang thatna tura ramin a kalpui mil ang zel chauhvin a ti tur a ni.
29-03	Heng dikna leh zalenna te hi United Nations dinchhan leh thil tumte kalh zawng chuan hman tur a ni lo.
30-00	Article 30
30-01	He Thupuanchhuah hian ram tinte chu an ram chhung theuha mimal dikna leh chanvote chawikan leh humhalh kawngah mawhphurhna a hlan vek a. Hnam hrang hrangte chu khawvel pumin mi zawng zawngte mihring dikna leh chanvote leh zalenna a humhim sak kawngah thawhpui vek turin a beisei.
