17-01	Mod zin abele ki ngul y'afadi akuma mod mbog a fuan.
18-00	Atin 18
18-01	Mod ose ane ngul y'atsog ai ayebe aktae die a nnem etere nge ki a nkunda. Afol nyebe osi ki eki.
19-00	Atin 19
19-01	Mod ose abele fili ntsogan ai fili nkobo. Asu te mod zin ayian ki bi endegele asu mintsogan nge kik, mbidan mam etie dzie.
20-00	Atin 20
20-00	Mod ose abele ngul y'alad ai nkunda mise ma sie asu elad minnem, mi saala enenam azan menda me bod.
20-01	Ene eki na benod mod na anyian ekuan zin.
21-00	Atin 21
21-00	Moan nnam ose abele ngul y'anon ngab e mam ya mabebe nnam woe. Etere hm, nge si ti emen, ane dzam tob bod be fe asu na betobo mis, anu ai melo moe.
21-01	Mod ose abele ngul na sie ngomena a nnam woe.
21-02	Edzoe betebe b'osu y'a nnam etii ai nyian e boan be nnam bese bewog. Edzoe y'atoban a sosoo, a zen be obene-bene ya bebele na beboban akyae nnam watele.
22-00	Atin 22
22-01	Mod ose etie dzie abele ngab akuma, a mebugban ya nnam woe, endegeben ane nyin tege tobo engogol.
23-00	Atin 23
23-00	Mod ose abele ngul asie e vom adin, e vom ayen mfi. Ve da Mvemde nnam yayian Kaman ai bebo bisye asui na bod be bi esie kom ese.
23-01	Mod ose, to fam to mininga, akiebe ai maan asu esie dzie.
23-02	Maan bave mode mayian bo na anyin, aton fe nda bod.
23-03	Mbo bisye ose ane ngul y'abonde, nge ki, a tiliban ekuan y'akaman a esie dzie.
24-00	Atin 24
24-01	Mod ose abele na abii nguma abog y'asie, abog y'asamba, abog y'awae. Ve da, bayian ki vuan moni mewae.
25-00	Atin 25
25-00	Enyin, mod ose abele ngul y'adzen na atobo mvoe, aton emien a nda bod dzie; ayian fe ai evoli abog okoan, akus, ayom nge ki abog ane ntet.
25-01	Memvende me nnam mayian kala benyia be boan ai boan beben. A mis me mvende moan ane ve moan: nyo abiali a nda alug ane etii dzia ane e nyo abiale a nsen.
26-00	Atin 26
26-00	Akomondo ya nnam ai a be sikulu, ayege ntog bine fili asu mod ose, etie dzia ane ayege nen.
26-01	Akomondo ya nnam ai ayege sikulu bene asui na bod beyem baala memvende y'enyin a ntilan ekuan elad meyon: anyin fufulu, atobo mbga, anyin mvoe.
26-02	Be bonde bebele ngul y'atob zen ayege, zen akomondo asu boan baban.
27-00	Atin 27
27-00	Mod ose ane ngul y'anonn ngab ekpee meken ya nnam, a dzen me zen ya make ai nnam osu, amu mebugban yete mene fe e woe.
27-01	Mod ose abele na akaman ai e dzom se abonde aken die ayob.
28-00	Atin 28
28-01	Mod ose abele na ayidan na Akok Memvende y'ave mod fili di ayaman si ese.
29-00	Atin 29
29-00	Mod ane enodi na adzala mam ya nnam nge ayen na nnam one dzam kom enyin dzie.
29-01	Fili ene asu mod ose. Ve da Mvende y'akar bia biki bine asu oluga ebod bewog ai asu nnan asui na enyin etoba oveves.
29-02	Ebelan Akok Memvende di y'ayian toban ai ntsogan ai nyian Ekuan Elad Meyon.
30-00	Atin 30
30-01	To mod mbog, to nkunda, to nnam zin obele ki na obo mam me fe m'atoban ki ai Akok Memvende di.
