24-00	Akatsuju 24
24-01	Kawiriaja ichanu kayapi nuka ta rikuanu cha nuka ta pirukuatinu tawijuka na ti na ki panicha kana ati na chana kunaja charanishijanu ku atinu kauraka icha jinia.
25-00	Akatsuju 25
25-01	Kawiriaja kayapi ichanu ikicha iki kujinianu cha nuka icha ku aramaja witsaja tawijuka nukata kupanimajicha, atsatsaka, shiriapicha, itiama ikicha anitiama numanaka witsanu ikicha ta nuka ikicha rikuanu aramujuna ta nuka kunaja pukuika taikua witsa mashikuka iriripi jinia iriaja taikua ki ikicha.
25-02	Kuariu ichakui ichanu rikuanu kujinianu aramujuka kawiriaja mirasua ichakau nuka jinia akamuiraka tana kunumashira ichanu panichanu rikuanu aramujuna ikicha.
26-00	Akatsuju 26
26-01	Kawiriaja kayapi ichanu ta nuka ti na rikuanu na ta aitinuka ikicha aitimajanuka aiti kupanimajicha nuka ta aiti kupanimajicha ukaititika anima ta ikicha kiniaja cha nishima kawiria witsaka aitikua ati.
26-02	Aitikua ichanu kinia nishika nuka kayapi nishima ta nuka witsa chara nishijanu nuka rikuanu kayapi nukata panicha ka kupanimajicha ta kutukinu, pamuchanu, tarajita, akuinaja, injia ku kawiria kiraitia niata jinia ta kawiria kiniana kayapuina, piatsau ta nuka cha meiri manuka kinia niata witsakanu tsurakija ikicha.
26-03	Kumanu jinia na ichanu ikicha rikuanu cha nuka nukitia aitika jinia ku mirasua.
27-00	Akatsuju 27
27-01	Kawiriaja kayapi ichanu ikicha iriaja ta puchaka nuka ikimajicha ku niata jinia chana chitiakaka cha na anima nishika cha nuka nishima ta nuka panicha witsata.
27-02	Kawiriaja kayapi ichanu ikicha rikuanu ta nuka kujinianu ikicha iki aitimajanuka ta ikicha kupanicha icha chan a nishima arishunu, chimijauka chitianu ku ikicha.
28-00	Akatsuju 28
28-01	Kawiriya kayapi ichanu ikicha rikuanu ta nuka ichanu kiniana ikicha niatajinia ta nuka riakuanu ja ata na pucha ta itiauraja ikicha icha nuka mina witsanuka.
29-00	Akatsuju 29
29-01	Kawiriaja ichanu ikicha utatinuka charanishijanu ta nuka ku niata jinia tamanuka na nishika cha mina puchakinu ikicha witsanu ka ikicha.
29-02	Ta nuka cha meiri ku rikuanu ta nuka tawijuka kawiriaja kayapi ikicha nukaka tamanuka na tina chamaja ikicha akasujunuka ta nukaki cha nuka nishima na charanishijanu rikuanu jinia ta nuka kiniana panicha jinia ikicha tawijuka witsaka panichanu ikinu icha witsanuka kiniana puchakinia.
29-03	Ku ikicha nuka rikuanu ta nukaka puchakirinu taikua cha ikicha cha meirijanu ta ikuaka nuka chameiri utatinuka ikimajanuka kawirija kiniana niata jinia.
30-00	Akatsuju30
30-01	Taikua tamasa ikicha kayapi atijianuka ikicha akasujunuka cha nuka kutukinu ta nuka tina inauja rikuanu ta ikicha kuahu niatajinia ta nuka kiniana amimaja cha nuka mina aitimajanuka kana tina ikicha witsata kanati kawirija ikicha rikuanu puchacha kiniana charanisijanu ikicha itiuarajinia.
