00-11	ORA ALLPON DERECHOS NENT ALLOHUENACPAY NENTEY PA'NAMENEY ACHENENESHAY. Allochnapa' attoch allohuen chocmach yeyerpa'yena allohuen derechos nent ̃ aquellcarettetsa arr. Nama chocma yeychach po'potantan attoch netpa'cho'na e'nech cohuen amcha na'tpo' entuenet namet an derechos. Allochnapa' attoch ama't erracmanen arr patsro enotueretcha' an derechos nama po'noch atetcha' cohuen yemorrentanna'tuerra. Nentpa' attepa'ch perra arr yepatsno ama't nama ora erraparen po'potantan anetso'mar arr patsro. Attepa'ch perra allohuen anetso'marnesha' nent ̃orrtatene' Naciones Unidas ama't nama po'potantan nent yenpuenet net. Allpon derechos nent ̃yechyen attoch e'nech cohuen yeycha'yena arr patsro nentpa' anechno:
01-00	Cotapnats 1.
01-01	Allohueney nentey arromnatey atto ye'nalletyesa arr patsro e'ne attecma cohuen yesherba'yen. Nama yechyen allpon derechos attoch e'nech cohueno'tsa'yeney arr patsro. Nama allohuen attecma yechyen alloch yoctape' chyen cohuen nama yenotyen yeyochro nent ̃e'ne pocte' enten achenenesha' nama nent ̃ama pocteye' enteneto. Yenoten an poctetsa e'ne yemo'nashen yepannena ama't ora allohuen allpon achenenesha' nent ̃ane patsro'tsa'yeney.
02-00	Cotapnats 2.
02-01	Ora allohuen allpon achenenesha' nent ̃ ane patsro'tsa'yen, attecma echyenet an derechos attoch e'ne cohuen yecha'yenet arr patsro. Allohuenet attecma echyenet an derechos ama't erra'tsente' po'mrentsoret penet, nama ama't errotena orrtenet, ama't quelluareret ama't nama nent ̃ huallama'tareret, ama't coyaneshohuenet attecma echenet an derechos. Nama ama't erra'tsente' nent ̃ po'yomporer penet nama ama't erra'tsen cotape'chyenet nent ̃ cohuen entyenet po' gobiernocop ama't po'pon poctapnar e'ne attecma echenet an derechos nent ̃ allohuenacpay nentey arromnatey arr patsro.
02-02	Ama't nent ̃ huocchanetets arr patsro, nent ̃ ama es echyetso arr patsro nent ̃ ama esoye' enteneto, netpa'cho'na e'ne attecma echenet an derechos nent ̃ allohuenacpay nent ̃ey arromnatey. Nama attecma echenet an derechos ama't erra'tsena anets all yecha'yenet nama ama't erroten po'gobierno echenet all pa'netsro. Ama't po'gobierno amcha'nochtana'tanetan amapa' e'ne cohueno'tsa 'yenet e'ne attecma echenet an derechos nent ̃ allohuenacpay nentey arromnatey arr patsro.
03-00	Cotapnats 3.
03-01	Allohueney yechen derecho o'ch yocrrena arr patsro amach enalle nentcha' amicha'nochtana'tenaya. Ellona enall nentcha' yemonenaya.
04-00	Cotapnats 4.
04-01	Ama't pueshenarraya acheney amach ataruasatareteye e'ne atta. Amuepa'ch pomueneto achen nentcha' taruasatenet e'ne atta, ama't errotena.
05-00	Cotapnats 5.
05-01	Ama't pueshenarra amuepa'ch amuerochtataretteno ene atta, amach atserrparetteneto atet nerra 'mrrate' berr atserrpenet.
06-00	Cotapnats 6.
06-01	Ora allpon leyes nent ̃ anarete'tyetsa allohuen acheneneshacop nentpa' nentcha' a'poctatyenahuet ama't pueshena'ttset nerra'm esempo echyenet problema.
07-00	Cotapnats 7.
07-01	Amach enalle achen nentecop ama sherbeno an leyes nent ̃ atet ̃ anaret. Attecmach yenpuenana ama't allohuen achenenesha', amach enalle achen nent ama amorrentareteyaye. Nama an derechos nent ̃ aquellcaret arr, nentpa'cho'na attecmach allohuenacop nentcha' monenaya ama 't erra'tsena achener nerra'm esempo enall nentcha' puerratampsahuetan an derechos.
08-00	Cotapnats 8.
08-01	Nama nerra'm esempo esesha'pa' muenenen o'ch puerratampsan achenenesha' an derechos netpa' e'ne pocte o'ch e'nenet autoridades nentcha' a'poctaterrahuet nent ̃ atet ̃anaret ̃po'leyes nama po'constitucion.
09-00	Cotapnats 9.
09-01	Amuepa'ch arrmataretteno achen e'ne atta. Amuepa'ch yottampesyeneto achen e'ne atta. Amuepa'ch mueno ' teneto achen bachayo allcha' muerochtena.
10-00	Cotapnats 10.
10-01	Nama allohuen achenenesha' ama't esesha' nerra'm esempo ottene'charettena napa' echenancha' derecho o'ch a'poctater nonets e'ne cohuen juezesho. Juezpa' e'nech cohuen o'ch enoch nerra'm po'noch atet ̃o' pohua. Amach e'ne atta atserrpeneto. Nama nent ̃ottene'charettetsa juezpa' o'ch enotach nent ̃ derechos echen nama nent ̃ po'deberes. Amach es a'nahua o'pateneto ama't pueshenarra achen.
11-00	Cotapnats 11.
11-01	Nama ama't esesha' nent ̃ ottene'charettetsa allo'tsen autoridades, amuepa'ch ahuen otatsteto autoridades an achen po'noch atet ̃o' pohua. Ancha' nanom e'mnochetepa' nentcha' yenpuene' nent ̃ ottene'charettetsa. E'nech cohuen acopa enochet po'nochte' atet o' pohua. Nentpa' atetcha' penet allo'tsa'yen shonte' achenenesha', amuepa'ch a'nahua o'pateneto.
11-02	Nama anecpuepa'ch conchachet achen nent ̃ atpare'tene' nonets nent ̃ atet anaret e'ne allempo. Nama nent ̃ atet anaret nentcha' atet conchachet achen nerra'm atpare'chet an nonets nent ̃ atet anaret nentach conchachet allempo. Amuepa'chna ane'na conchateneto achen nent ̃ ahuatoten atet petsa allempo ama enalle ley nent ̃ otets atetcha' sepa. Nama anach conchatenet nent ̃ atpare'tene ley e'ne atet anaret. Amachna ane'na conchateneto aton nent ̃ ama atteye' anarettena allempo atpare'tena.
12-00	Cotapnats 12.
12-01	Nama nent ̃ e'ne yocpa atet nerra'm yepaquell namia yamo'tsesha' nent ̃ parro yeychena nama allohuen nent ̃ yechen nentpa' e'ne yocpa. Po'potantanpa ama pocteyaye o ch be'toset attoch o'patapretenyet nent ̃ e'ne yo. Nama amach asasaretpahuoyayye, nama amach asochatse'tpahuoyayye. Nama allohuen nent asasarettetsa e'ne atta nama nent ̃ asochatse'tarettetsa e'ne atta, netpa' echenet derecho o'ch monenanet an ley nent ̃ atet anaret.
13-00	Cotapnats 13.
13-01	Nama allohuen achenenesha' echenet derecho o'ch chope'chyeset ama't erra sechyenet allohuanen puen Estado ali yechenet.
13-02	Nama echenet derecho nerra'm monenet o'ch salerret ama't erra'tsena Estadot ̃ama't nerra'm muenenet o'ch salerret ama't net pue'stadotpa e'ne pocte'. Nama echenet derecho o'ch chacherret pue'stado nerra'm esempo monenet.
14-00	Cotapnats 14.
14-01	Nama nerra'm esempo amuerochtataretta ama't pueshenarra e'ne atta poctapno'maret netpa' echenet derecho o'ch yeterret, ahuerret po'pon anetso allcha' agaparetterret e'ne cohuen.
14-02	Tarrana nerra'm aconchatarettet tarro'mar o' muetset achen amapa' atpare'tet po'pon leyes amapa' an derechos nent ̃ nen Naciones Unidas nerra'm nentecop aconchatarettet amach agaparetteto po'pon anetso.
15-00	Cotapnats 15.
15-01	Nama allohuen achenenesha' echenet derecho nentcha' pa 'netser penet.
15-02	Nama amach errotenot ̃puerratampseto achen po'derecho atto pa'netser penet. Tarrana nerra'm esesha' mone' o'ch yecha'huerret po'pon anetsro nentcha'pa'netser perr allempoten nentpa' e'ne pocte' nentpa' po 'derecho.
16-00	Cotapnats 16.
16-01	Nama allohuen achen nent ̃ po'nare' nerra'm muenen o'ch sena'ta nama coyanesha' nerra'm muenen o'ch some'ta, nentpa' e'ne pocte' nentpa' po'derecho. Pocte' o'ch yoranna'tet attoch chemere'tet. Ama't esesha' muenats e'ne pocte ama't erra'tsente' po'mrentsoret penet, ama't erra'tsente' nent ̃ pa 'netser penet, ama't erra'tsente' po'yomporer penet. Nama coyanesha' attecma echenan derechos nent ̃ echen yacmanesha' nerra'm esempo o'ch some'ta. Nama allponmat yoranna'tet coyanesha'pa' nentecma derechos echen nama nerra'm sannerretpa' coyanesha'pa' attecma echenan derechos.
16-02	Tarrana nerra'm esesha' ama muenenaye o'ch yoran po'pshenen nentcha' puerrollar pa' amapa yacma ama mueno nentcha' puetapor pa', pamo'mte'pa' amach errotenot ̃apano po'pshenen yacma e'ne na po'huamencot ̃nerra'm coyanesha' ama muenene.
16-03	Nama nent ̃ yechetsa parro pa'pacllo nent ̃ pamo'tsna'tar pannena nentpa' e'ne pocte' atet yeychen arr patsro. Nento'mar nentpa' gobiernocop o'ch cohuampenan allohuen familias nent ̃ parro yecha'yenet.
17-00	Cotapnats 17.
17-01	Nama allohuen achenenesha' echenet derecho o'patetepa' nent ̃ e'ne nocmuet, atet ̃nerra'm pa'paquell, po'patsen, payara. Nama e'ne pocte' o'ch o'pataprecha po'potantan nent ̃ parrocma taruasa'yenet.
17-02	Nama ama aprratampespahuoyaye e'ne atta nent ̃ yo'patena ya atet nerra'm yepaquell, yepatsen, yayara.
18-00	Cotapnats 18.
18-01	Nama allohuen achenenesha' ama't erra'tsena achener echenet derecho o'ch cotape'chyenet nent ̃ e'ne cohuen entenet net pueyochreto. Nama allohuen achenpa' echenet derecho o'ch po'yomporer penet nent ̃ e'ne cohuen entenet net. Nama nerra'm esempo muenenet o'ch po'ponet po'yompor-ret, nentpa'cho'na e'ne nocpuet po'derecho. Nama e'ne pocte' o'ch apcha'yenet epuet po'potantan nent ̃ parrocma ame'nenet. Nama e'ne pocte o'ch yechatyesan po'potantan nent ̃ muenene' o'ch enoteret namet. E'ne pocte' o'ch etsotenet ora attoch sherbenet po 'yompor-ret.
19-00	Cotapnats 19.
19-01	Nama allohuen achenenesha' ama't erra tsena achener echenet derecho o'ch serrpare'tatanna'tyeset nent ̃ atet ̃cotape'chyenet net nent ̃ cohuen entyenet net. Amach e'mone'tareteye atto yapa yocten an derecho. Nama e'ne pocte' o'ch e'nyenet attoch enoteret erra'tsente' cotapnatser nent ̃ cohuen entyenet net. E'ne pocte' o'ch agapyenet an cotapnatser pueychatena, nama e'ne pocte' o'ch enotachet po'potantan nent ̃ atet pena an cotapnats. Ama't errotenot enotachet po'potantan achen, nentpa' e'ne pocte' ama't po'quellcot ̃ama't radiot ̃ma't errotenota. E'ne pocte' o'ch chapatyeset nent ̃ cotapnats po'pon anetso'mar.
20-00	Cotapnats 20.
20-01	Nama allohuen achenenesha' echenet derecho o'ch apcha'yenet ora allohuen nent ̃ parrocma ame'nenet nerra'm e'ne cohuen mueche't ̃serrpare'tanna'tyenet an poctapnet.
20-02	Nerra'm esesha' ama muenenaye o'ch cotape'chet e'ne parrocma po'potantan poctapnet, ama pocteyaye nerra'm po'potantan po'huamencotetpa' o 'ch ame 'natatenet nent ̃ net poctapna.
21-00	Cotapnats 21.
21-01	Nama allohuen achenenesha' ama't erra'tsena achener echenet derecho o'ch cotape'chatyeset nenl pa'mcha'tareterneshet. Nama allohuen achenenesha' ama't erra'tsena achener echenet derecho o'ch votet anecop nentcha' sherbats gobiernocop.
21-02	Nama allohuen achenenesha' ama't erra'tsena achener nent ̃ muenene o'ch taruasapretan gobierno allohuenet e'ne attecma echyenet derecho.
21-03	Nama erra'tsente' cotapnatser nent ̃ cohuen enten achenenesha' nerra'm shonte' achen nent atet ̃muenenet, atetcha' perra po'gobierno. Nama attoch enochet este' po'noch muenen allohuen achenenesha' enalletepa'ch elecciones ama t errotenota; allcha' vota'yenet anecop nent ̃ e'ne cohuen entyenet net. Nama nentpa' e'nech a'nahua vota'yenet attoch po'potantanpa' amach errotenot ̃po'huamencoteye' votatenaneto nent ̃ atet ̃muenenet net. Nama allohuen achenenesha' e'ne pocte' vota'yeset anecop nent ̃ cohuen entyenet net.
22-00	Cotapnats 22.
22-01	Allohuen achenenesha' ama't erra'tsena achener echenet derecho o'ch agapuenet seguridad social nent ̃ atet ̃yenpuenanet po'gobierno nerra'm esempo machayota es pasahuet. Allochnapa' attoch amach tama penca'yeneto, e'nech attera cohuen orrtatyenet. Nehua, ama't erra'tsena anetser a'poctatenan pa'cheneneshar an derechos nent ̃ otenet seguridad sociales.
23-00	Cotapnats 23.
23-01	Nama allohuen achenenesha' ama't erra'tsena achener echenet derecho o'ch taruasa'yeset attoch gana'yeset quelle. Nama e'ne pocte' erra'tsente' taruas muenenet allcha'na taruasa'yenet. Nama nent taruasatenahuet e'nepa'ch cohuen apa'yesanet allcha' taruasatyesanet. Nama amuepa'ch huanapeseto po'taruaset attoch amach pallteneto quelle.
23-02	Nama allohuen nent attecma taruasa yetset allponeshacmuetepa'ch gana'yenet quelle. Arepa'ch enalle nent ̃ ama amorrentareteyaye.
23-03	Nama allohuen nent ̃ taruasets atsa'tatarettetepa'ch allpon nent ̃ poctetsa allochnapa' attoch cohuen yecha'yenet pamo'tseshohuen amach tama penca'yeneto puepalltenotet. Nerra'm allpon gana'yenet ama alcanseno attoch yora'yeset nent allpon pallta'yenet enalletepa'ch seguridad social nentcha' yenpa'yenahuet.
23-04	Nama allohuen ama't erra'tsena achener echenet derecho o'ch parrocmatet epuet sindicato nentcha' monenahuet nent ̃ e'ne nocpueta all taruasa'yenet.
24-00	Cotapnats 24.
24-01	Nama allohuen ama't erra'tsena achener echyenet derecho o'ch amesa'yenet allpon horas namia allpon yet. Amach ellapenete'te arepenete'te taruasatset. Nama amesyesetepa'ch allponmat nent ̃ vacacion, atsa'tatarettetepa'ch ama't allponmat echenet vacacion.
25-00	Cotapnats 25.
25-01	Nama allohuen ama't erra'tsena achener echyenet derecho o'ch echyenet allpon attoch yecha'yenet cohuen arr patsro ama't pamo'tseshohuen attoch yora'yenet puerrar, pa'shtam, pa'paquellet nama attoch partatyenet nama attoch yenpa'yenanet po'potantan pamo'tseshachno. Nama nerra'm palltapesyenet po'taruaset alloch gana'yenet quelle echyenet derecho o'ch ayenparettet. Amapa' nerra'm atsna'tyenet attoch ama taruaseneto allponmat echyenet derecho o'ch ayenparettet. Amapa' nerra'm machayota atserrpenet, amapa' nerra'm rretorrnanesha' amapa' nerra'm po'nme'ten amapa nerra'm esempo es huapoya echyenet derecho o'ch ayenparettet.
25-02	Nama allohuen nent ̃ achoyoreshai nama allohuen cheshaneshachno netpa' echyenet derecho o'ch acuampsarettyenet ama't nent ellopnanesha' namet.
26-00	Cotapnats 26.
26-01	Nama allohuen ama't erra'tsena achener echyenan derecho o'ch estudia'yeset escuelo. Nama attoch estudia'yeset escuelo amach cobraneto nent ̃ Primariacop. Allohuen cheshanesha' atet ̃anaret ̃nocpuet chocma estudienet Primaria, nent ̃ obligatoria. Nama enalletepa' escuelas allcha' estudia'yenet nentcha' po'taruas penet nama enalletepa' escuelas allcha' estudia'yenet estudios mas avanzados ama't anecop nent ̃ atarr torretsa nent ̃ atarr es enotets.
26-02	Nama anecop sherben atto yechatenet cheshanesha' attochcha' enotyenet nent ̃ atarr sherbets arr patsro attoch e'nech cohuen enotatyenan po'potantan achenenesha'. Allochnapa' attochcha' amach muena'yeneto o'ch puerratampsanet po'potantan po'derechos attoch muerochtatanet. Cohuencha' yenotatanna'tyena ama't pa 'namen acheneneshay. Cohuencha' ya'huanten po'potantan nent ̃ po'pon cotape'chyenet net. Nama chocmuepa'ch yamo'ts yepanna'tyena ama't pa'namen anetsochno all yeycha'yena, ama't pa'namen merentsorechno nent ̃ parro ye nalletyesa, ama't pa'namen yeyomporer yepa'yen. Anecop yeychach cheshanesha' cohuen attoch e'nech cohuen torra'yerret namet anecop nent ̃ cohuen enten Naciones Unidas allochnapa' attoch allohueney e'nech cohuen mueche't ̃yeycha'yena arr patsro.
26-03	Nent ̃ chesha' nent ̃ ama po'nena' pamo'mtepa' echenan derecho o'ch muenanet erra'tsente', escuelo nent ̃ cohuen enten pamo 'mte.
27-00	Cotapnats 27.
27-01	Nama allohuen ama't erra'tsena achener echyenan derecho o'ch torra'yenet nent ̃ atet yecha'yenet net, nent ̃ cohuen entyenet net. namia e'ne pocte' o'ch cosha'yenet po'taruas nent ̃ cochnesha' entyenet net. Nama nent ̃ enotyenet nent atarr sherbets alloch progresa'yenet cientifico'marecop, nent ̃pa' nentcha' yenpuenahuet alloch ello atarr cohuen yecha'yenet arr patsro.
27-02	Nama nerra'm esesha' yechcatene' nent ̃ atarr sherbets allohuenacop atet ̃nerra'm nent ̃ cientifico'marecop amapa'nerra'm libro nent ̃ que1lquenet allohuenacpuet amapa'erra'tsen po'taruas nent atarr sherbets allohuenacop, napa'echenan derecho attoch ganena quelle po'taruasot ̃nama echenan derecho attoch coshapretenet po'taruas, amuepa 'ch aprratampsarettena po'derecho.
28-00	Cotapnats 28.
28-01	Nama ora allpon derechos nent ̃ aquellcaret ̃arr, allohuen ama't erra'tsena achener echenet derecho o'ch e'ne atet perret. Nento'mar an poctetsa pate'tets anetso orrtatyesetepa' pa'namen cohuen proyectos attoch achenenesha'pa' entyerret ora allpon po'derechos.
29-00	Cotapnats 29.
29-01	Nama allohuen ama't erra'tsena achener echenan po'deberes po'potantanecop nentara pamo'tsesha' nent ̃parro yechenet pa'netsro. Nent ̃ deberespa' nentpa' atfo e'ne cohuen yeyenpannena. Nerra'm atet ̃yeperra e ne all yamo'tsesheshopa' e'nech cohuen yeychen attoch yetsotuerr nent ̃ e'ne cohuen pueshena'ttsocpay.
29-02	Ama't yechyenen shonte' pa'namen derechos nentcha' yorrtatyen, tarrana amach ana yorrtatatsto nent atto errotuanen yepen po'pshenen. Tarro'mar nentpa' ama apapahuoyaye nent atet ̃oteney ley nent anaret. Tarro'mar nerra'm errotuanen yepen po'pshenenpa' attona yeprratampen na po'derechos. Tarrana nerra'm e'ne cohuen yeyenpannena nama e'ne mueche't yeychena, nent ̃pa' nent ̃a poctetsa. Nentpa' chocmach yorrtaten nerra'm yechen gobierno democratica all amcha 'tarettapretenet allohuen achenenesha'.
29-03	Nama ama't shonte' pa'namen derechos yechyen nent ̃ anaret ̃arr, yapa' amach yorrtatsto an derechos anecop nent ̃ ama pocteye' entene Naciones Unidas. Ancha'na yorrtaten nent ̃ cohuen enten Naciones Unidas.
30-00	Cotapnats 30.
30-01	Ora allpon derechos nent ̃ aquellcaret ̃arr, ama't patrra derecho amach ahuapore 'tpahuoyaye ama't errotena.
