19-01	Өмэтэл бэй бэйдьи дьомкучинна нян тарав бэйэлтэки эникэн ҥэлдэ мутуннэн, тарав государство эснэн һайутта.
20-00	Статья 20
20-00	Өмэтэл бэй чакабакалду холлечиннэл.
20-01	Ҥи‐да як‐та урэчин группала, организацияла бэйю эсни нукэт.
21-00	Статья 21
21-00	Өмэтэл бэй мэн государствони дюлэски ҥындинэн горбэттэн бэлэчимэн.
21-01	Ноҥан государство нындимэн, тала гургэвчимнэн, нян хонтэ бэйилгэчин өмэн һилкы төгэчимнэн.
21-02	Ҥунмир гонивутнэн правительство дьоһуннан. Нян правительство эргыл һиннивунукан обыннан.
22-00	Статъя 22
22-01	Өмэтэл бэй тэгэлгэндулэн государство культуралан, экономикалан, нян эҥее одан бэлэннэн.
23-00	Статья 23
23-00	Өмэтэл бэй гургэвчимнэн, тарав һайутти як‐та ачча биннэн, ач гургэлэ эдэн биһэ государство бэлэчимҥэн.
23-01	Ноҥан гургэвэн аич тамдьиҥавур.
23-02	Өмэтэл бэй, гургэвэн аич тамыннатын, тарак ноҥан дялни ибгат тэгэттивэтнэн бэлэннэн.
23-03	Ноҥан правалби коэтти нян болэтти профсоюзбан опти нян профсоюз членат бимнэн
24-00	Статья 24
24-01	Өмэтэл бэй, дэрэмкэччинэн нян хэбдьэкэннэн, гургэн инэҥин энтэкэйэ эсни гор биннэн.
25-00	Статья 25
25-00	Өмэтэл бэй аич тэгэчиннэн, ноҥан дялни нян ибгит төгэчинэт.
25-01	Эньинтикий нян ноҥан хутлэн индэттын нян тыгыттии социальнай бэлэчин ями‐да аннатын. Куҥал кубычим. Социальнай бэлэчин ями‐да ганнатын.
26-00	Статья 26
26-00	Өмэтэл бэй ями‐дя хупкучиннэн. Начальнай нян средняй хупкучэк, ач эрилэ биннэн.
26-01	2. Начальнай хупкучэкиэ, бэй бокэчур ганнан. Средней нян профессиональнай хупкучэкиэ иин ач хилуһиа биннэн.
26-02	Куҥа дялни, мэн хуттибэйдюр хинманнаттан.
27-00	Статья 27
27-00	Өмэтэл бэй искусствач урынчиннэн, наука дюлэски ҥындэн бэлэчиннэн, нян тарич бэйдьи айюннан.
27-01	Өмэтэл бэй художественнай литературнай гургэн авторан биннэн, тали ноҥантаки аич таманаттан.
28-00	Статья 28
28-01	Өмэтэл бэй социальнай нян международнай бинилэ, ҥидук‐да эникэн ҥэлдэ тэгэчиннэн.
29-00	Статья 29
29-00	Өмэтэл бэй общество дюлдэлэн, мэн бинийи тэлэҥнэн.
29-01	Бэй правал хонтэ бэйил тэгэчээнтэн аич бидэн гөникэн бэй правнюн чикибиннан.
30-00	Статья 30
30-01	Я‐та эрэв Декларацияу, һаан быйылтыки нян государствалтыни, бый биниуэн нанык тэгэлгэмэн һаайудан гааникэн элэ дунунча Декларация эсни туун, эсни ньуукытты.
