25-01	Yirisaro boma ka o ǹ yeri-na, da nɛki-di sa o ǹ simma mii, tɔɔba ǹo teete-na; maa o ǹ Fɔɔku ta da turi ku o daariki-na.
25-02	Bisu, da kpa na su dɔrima sari su ǹkutina, da sɔɔti-di sa yirikuriba yii su tetiri-na.
26-00	Piisu yɛnni na ma kparun (26)
26-01	Yirisaro ba o wan, da nɛki o taka kɔɔrima.
26-02	Kɔɔribi muyi demma i tirasi-di. Kɔɔri kpɛɛna tookima maa, da bo yiro yimma na o ǹ wɛ̃ɛrun yin-di.
26-03	Kɔɔrima takoma-di da seke yiro ǹ tana simma, o sooki o Fɛtima o ǹ yon o nɛkɛ na yirisari tɔ, Fɔɔku sooki ku i daari-na ãduriya mii.
27-00	Piisu yɛnni na ma beren (27)
27-01	Yiro ba o wan da sooki-di o tonni o ǹ borika basima dendan o da sɛsɛsi, dà ba peena.
28-00	Piisu yɛnni na ma nɛi (28)
28-01	Ba wan da yɛɛmbɛ-di o sɔ o ǹ yirimma, maa den tori yaama den nɔɔre sabare-de ta tuuri maa, da sooki da i na yonda munda.
29-00	Piisu yɛnni na ma wɛi (29)
29-01	Yiro o ka bo tɔɔba mii, o nɔŋɛ o ǹ yɛɛmboma tɔɔsɛ bà demma maa yì Fɔɔku ta da i coonna sɔɔtima, ku daarima tori ma-di ba wan ta da i yinri o tɔ parade, sa maa ãduriya kaatookpɛɛnde dè ta yauna yirisaro Fɔɔku yaama ta maa nɛki.
30-00	Piisu taari (30)
30-01	Da paa sa yoŋo ya tin tinkpaanyonde nɔɔ yaama ǹ ciisi ya de pɛti sabare-de den yaama; ma den tori da ta i ãduriya kaatookpɛɛnde nɔɔ Fonne.
